tsne_x,tsne_y,robo_group,title,paragraphs,sponsor,url,key_words,robo_group_names
-3.2839845360127535,-1.3465852160230791,19,S813 Veterans Cemetery Protection Act of 1997 105th Congress 1997 1998,2.833213344056216,"Sen. Thurmond, Strom [R-SC]",https://www.congress.gov/bill/105th-congress/senate-bill/813/text,sentencing guidelines | national | national cemetery | sentencing | cemetery,Human Rights
3.1683248764987426,-5.080236425710657,20,HR1086 To codify without substantive change laws related to transportation and to improve the United States Code 105th Congress 1997 1998,4.6443908991413725,"Rep. Hyde, Henry J. [R-IL-6]",https://www.congress.gov/bill/105th-congress/house-bill/1086/text,authority | airport | metropolitan | washington | airports,Infrastructure
1.6527337122304817,7.166779491814867,17,HR2813 To waive time limitations specified by law in order to allow the Medal of Honor to be awarded to Robert R Ingram of Jacksonville Florida for acts of valor while a Navy Hospital Corpsman in the Republic of Vietnam during the Vietnam conflict 105th Congress 1997 1998,2.4849066497880004,"Rep. Fowler, Tillie [R-FL-4]",https://www.congress.gov/bill/105th-congress/house-bill/2813/text,medal | time limitations | medal honor | robert | vietnam,Veterans
4.115191851050001,-0.8341418440738047,18,HJRes91 Apalachicola Chattahoochee Flint River Basin Compact 105th Congress 1997 1998,4.709530201312334,"Rep. Barr, Bob [R-GA-7]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/91/text,article | formula | basin | commission | compact,Infrastructure
4.116034445451796,-0.8344813809511303,18,HJRes92 Alabama Coosa Tallapoosa River Basin Compact 105th Congress 1997 1998,4.6913478822291435,"Rep. Callahan, Sonny [R-AL-1]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/92/text,article | formula | compact | commission | basin,Infrastructure
-5.663679232371673,1.3608101254783267,16,S669 A bill to provide for the acquisition of the Plains Railroad Depot at the Jimmy Carter National Historic Site 105th Congress 1997 1998,2.4849066497880004,"Sen. Coverdell, Paul [R-GA]",https://www.congress.gov/bill/105th-congress/senate-bill/669/text,site | historic | national historic | depot | railroad,National Parks and Monuments
1.6104504760597798,-3.2892916751185197,34,S858 Intelligence Authorization Act for Fiscal Year 1998 105th Congress 1997 1998,4.90527477843843,"Sen. Shelby, Richard C. [R-AL]",https://www.congress.gov/bill/105th-congress/senate-bill/858/text,director | agency | central | central intelligence | intelligence,National Security
0.38948066271139464,-5.710256062421898,30,S1231 United States Fire Administration Authorization Act for Fiscal Years 1998 and 1999 105th Congress 1997 1998,3.5553480614894135,"Sen. Frist, William H. [R-TN]",https://www.congress.gov/bill/105th-congress/senate-bill/1231/text,science | administrator | states administration | standard | administration,National Security
-5.603438269484183,-1.3365130930312692,29,S1347 A bill to permit the city of Cleveland Ohio to convey certain lands that the United States conveyed to the city 105th Congress 1997 1998,2.9444389791664403,"Sen. Glenn, John H., Jr. [D-OH]",https://www.congress.gov/bill/105th-congress/senate-bill/1347/text,lands | deed | conveyance | city | cleveland,Federal Land and Wildlife
-3.0087151173998032,0.6148589627937633,26,HR1225 To make a technical correction to title 28 United States Code relating to jurisdiction for lawsuits against terrorist states 105th Congress 1997 1998,2.302585092994046,"Rep. Hyde, Henry J. [R-IL-6]",https://www.congress.gov/bill/105th-congress/house-bill/1225/text,make technical | effective respect | states enacted | victim | claimant,Bureaucracy
-2.8146934587779393,0.8731536411314165,26,S1377 A bill to amend the Act incorporating the American Legion to make a technical correction 105th Congress 1997 1998,2.302585092994046,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/105th-congress/senate-bill/1377/text,incorporating | stat approved | make technical | approved stat | american,Bureaucracy
-3.1519833862612594,5.919434331922873,7,HR1090 To amend title 38 United States Code to allow revision of veterans benefits decisions based on clear and unmistakable error 105th Congress 1997 1998,3.1354942159291497,"Rep. Evans, Lane [D-IL-17]",https://www.congress.gov/bill/105th-congress/house-bill/1090/text,board | revision | error | decision | clear,Veterans
-3.3242198436749875,-0.4404320696020702,19,HR1840 Law Enforcement Technology Advertisement Clarification Act of 1997 105th Congress 1997 1998,2.6390573296152584,"Rep. McCollum, Bill [R-FL-8]",https://www.congress.gov/bill/105th-congress/house-bill/1840/text,device | enforcement | advertising | law enforcement | advertisement,Human Rights
-0.2952334273955457,4.339319494065233,31,HR2366 Census of Agriculture Act of 1997 105th Congress 1997 1998,3.4657359027997265,"Rep. Stenholm, Charles W. [D-TX-17]",https://www.congress.gov/bill/105th-congress/house-bill/2366/text,secretary commerce | information | agriculture | census | secretary,Pub and Env Safety
-3.5377150103995416,6.023688431735591,7,S714 Veterans Benefits Act of 1997 105th Congress 1997 1998,5.056245805348308,"Sen. Akaka, Daniel K. [D-HI]",https://www.congress.gov/bill/105th-congress/senate-bill/714/text,employment | homeless | department | secretary | veterans,Veterans
-0.41450247658019956,4.662640839866809,31,S830 Food and Drug Administration Modernization Act of 1997 105th Congress 1997 1998,6.263398262591624,"Sen. Jeffords, James M. [R-VT]",https://www.congress.gov/bill/105th-congress/senate-bill/830/text,manufacturer | drug | food | device | secretary,Pub and Env Safety
-3.023714980990085,-1.4976757932788884,19,S923 An Act to amend title 38 United States Code to prohibit interment or memorialization in certain cemeteries of persons committing Federal or State capital crimes 105th Congress 1997 1998,3.258096538021482,"Sen. Specter, Arlen [R-PA]",https://www.congress.gov/bill/105th-congress/senate-bill/923/text,person | crime | capital | cemetery | national cemetery,Human Rights
-2.883987534989477,-1.2381190148757972,19,S1258 A bill to amend the Uniform Relocation Assistance and Real Property Acquisition Policies Act of 1970 to prohibit an alien who is not lawfully present in the United States from receiving assistance under that Act 105th Congress 1997 1998,2.9444389791664403,"Sen. Bennett, Robert F. [R-UT]",https://www.congress.gov/bill/105th-congress/senate-bill/1258/text,relocation | alien lawfully | person | assistance | displaced,Human Rights
4.346272180802536,3.3686542522310243,4,HR2159 Foreign Operations Export Financing and Related Programs Appropriations Act 1998 105th Congress 1997 1998,6.07073772800249,"Rep. Callahan, Sonny [R-AL-1]",https://www.congress.gov/bill/105th-congress/house-bill/2159/text,foreign | available | provided | funds | assistance,Government Spending
4.1421870352439125,4.818323484383955,4,HR2267 Departments of Commerce Justice and State the Judiciary and Related Agencies Appropriations Act 1998 105th Congress 1997 1998,6.46302945692067,"Rep. Rogers, Harold [R-KY-5]",https://www.congress.gov/bill/105th-congress/house-bill/2267/text,authorized | expenses | shall | available | provided,Government Spending
-2.065832885302036,-5.675834074263092,12,HR1003 Assisted Suicide Funding Restriction Act of 1997 105th Congress 1997 1998,4.060443010546419,"Rep. Hall, Ralph M. [D-TX-4]",https://www.congress.gov/bill/105th-congress/house-bill/1003/text,killing | health | care | restriction | assisted,Health Care
6.991260643643274,1.8509216275095715,24,HJRes103 Waiving certain enrollment requirements with respect to certain specified bills of the One Hundred Fifth Congress 105th Congress 1997 1998,2.302585092994046,"Rep. Armey, Richard K. [R-TX-26]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/103/text,ending | appropriations fiscal | enrollment | fifth | year ending,Government Spending
4.3546019682210195,1.5758517931669354,33,S1026 Export Import Bank Reauthorization Act of 1997 105th Congress 1997 1998,3.6635616461296463,"Sen. Grams, Rod [R-MN]",https://www.congress.gov/bill/105th-congress/senate-bill/1026/text,export | import | export import | bank | import bank,Foreign Relations
5.629685679709758,-5.35085937479873,2,S819 A bill to designate the United States courthouse at 200 South Washington Street in Alexandria Virginia as the Martin VB Bostetter Jr United States Courthouse 105th Congress 1997 1998,2.6390573296152584,"Sen. Warner, John [R-VA]",https://www.congress.gov/bill/105th-congress/senate-bill/819/text,washington | virginia | martin | courthouse | states courthouse,Government Buildings
0.1985207183978013,-7.8339921500157965,2,S833 A bill to designate the Federal building courthouse at Public Square and Superior Avenue in Cleveland Ohio as the Howard M Metzenbaum United States Courthouse 105th Congress 1997 1998,2.5649493574615367,"Sen. Lautenberg, Frank R. [D-NJ]",https://www.congress.gov/bill/105th-congress/senate-bill/833/text,superior | cleveland | federal building | courthouse | states courthouse,Government Buildings
6.545923078711362,4.2712053723558965,11,S1228 50 States Commemorative Coin Program Act 105th Congress 1997 1998,3.6888794541139363,"Sen. Chafee, John H. [R-RI]",https://www.congress.gov/bill/105th-congress/senate-bill/1228/text,quarter | secretary | dollar | coin | coins,Commemorative Coins
-3.6026025714510896,-2.442355069471602,10,S1354 A bill to amend the Communications Act of 1934 to provide for the designation of common carriers not subject to the jurisdiction of a State commission as eligible telecommunications carriers 105th Congress 1997 1998,2.6390573296152584,"Sen. McCain, John [R-AZ]",https://www.congress.gov/bill/105th-congress/senate-bill/1354/text,area served | telecommunications | common | commission | carrier,Bureaucracy
-2.765682196660475,0.8278681435049534,26,S1378 A bill to extend the authorization of use of official mail in the location and recovery of missing children and for other purposes 105th Congress 1997 1998,2.4849066497880004,"Sen. Warner, John [R-VA]",https://www.congress.gov/bill/105th-congress/senate-bill/1378/text,children | location | mail | missing | recovery,Bureaucracy
-1.3149741829487445,-0.69475745454673,24,S1417 Hispanic Cultural Center Act of 1997 105th Congress 1997 1998,3.2188758248682006,"Sen. Domenici, Pete V. [R-NM]",https://www.congress.gov/bill/105th-congress/senate-bill/1417/text,center | cultural | mexico | new mexico | hispanic,Government Spending
-0.25964438997654604,-1.4898497054115194,24,S1505 Museum and Library Services Technical and Conforming Amendments of 1997 105th Congress 1997 1998,3.4657359027997265,"Sen. Jeffords, James M. [R-VT]",https://www.congress.gov/bill/105th-congress/senate-bill/1505/text,services act | contracts | grants contracts | library | museum,Government Spending
-0.30513300958367684,-1.73843970541031,24,S1507 A bill to amend the National Defense Authorization Act for Fiscal Year 1998 to make certain technical corrections 105th Congress 1997 1998,2.6390573296152584,"Sen. Thurmond, Strom [R-SC]",https://www.congress.gov/bill/105th-congress/senate-bill/1507/text,defense | act fiscal | national defense | defense authorization | authorization act,Government Spending
-3.7663004844877355,-2.2021005026384977,10,HR1001 To extend the term of appointment of certain members of the Prospective Payment Assessment Commission and the Physician Payment Review Commission 105th Congress 1997 1998,2.4849066497880004,"Rep. Thomas, William M. [R-CA-21]",https://www.congress.gov/bill/105th-congress/house-bill/1001/text,appointment | physician | review commission | commission | payment,Bureaucracy
3.3879925991990043,-4.837542509192068,20,S1519 Surface Transportation Extension Act of 1997 105th Congress 1997 1998,4.23410650459726,"Sen. Bond, Christopher S. [R-MO]",https://www.congress.gov/bill/105th-congress/senate-bill/1519/text,surface transportation | funds | apportioned | highway | federal aid,Infrastructure
2.056673448576301,0.6325684670351186,0,HR1254 To designate the United States Post Office building located at Bennett and Kansas Avenue in Springfield Missouri as the John N Griesemer Post Office Building 105th Congress 1997 1998,2.6390573296152584,"Rep. Blunt, Roy [R-MO-7]",https://www.congress.gov/bill/105th-congress/house-bill/1254/text,post | building | states post | post office | office building,Government Buildings
6.741089879106881,-0.7818185505695925,23,S156 Lower Brule Sioux Tribe Infrastructure Development Trust Fund Act 105th Congress 1997 1998,3.4965075614664802,"Sen. Daschle, Thomas A. [D-SD]",https://www.congress.gov/bill/105th-congress/senate-bill/156/text,big | indian reservation | lower | tribe | indian,Native Americans
-0.38235806120657834,-1.5737570030985977,24,S476 A bill to provide for the establishment of not less than 2500 Boys and Girls Clubs of America facilities by the year 2000 105th Congress 1997 1998,2.833213344056216,"Sen. Hatch, Orrin G. [R-UT]",https://www.congress.gov/bill/105th-congress/senate-bill/476/text,distressed | model | particular emphasis | facilities | girls,Government Spending
1.066663486250601,-5.2817156032575285,30,S738 Amtrak Reform and Accountability Act of 1997 105th Congress 1997 1998,5.298317366548036,"Sen. Hutchison, Kay Bailey [R-TX]",https://www.congress.gov/bill/105th-congress/senate-bill/738/text,liquidation | shall | passenger | transportation | rail,National Security
-1.631338067591499,5.382282859951483,15,S1139 Small Business Reauthorization Act of 1997 105th Congress 1997 1998,5.7899601708972535,"Sen. Bond, Christopher S. [R-MO]",https://www.congress.gov/bill/105th-congress/senate-bill/1139/text,concerns | business concerns | small | business | small business,Small Businesses
-0.37445500910893603,-1.7026818583695527,24,S1161 A bill to amend the Immigration and Nationality Act to authorize appropriations for refugee and entrant assistance for fiscal years 1998 and 1999 105th Congress 1997 1998,2.4849066497880004,"Sen. Abraham, Spencer [R-MI]",https://www.congress.gov/bill/105th-congress/senate-bill/1161/text,nationality act | fiscal | entrant | year fiscal | refugee,Government Spending
-1.482386264044367,0.02737025891122867,26,S1193 Aviation Insurance Reauthorization Act of 1997 105th Congress 1997 1998,3.1780538303479458,"Sen. Gorton, Slade [R-WA]",https://www.congress.gov/bill/105th-congress/senate-bill/1193/text,binding | insurance | determined secretary | aviation | arbitration,Bureaucracy
-4.473043127936584,1.5685753379497271,16,S1559 A bill to provide for the design construction furnishing and equipping of a Center for Historically Black Heritage within Florida AM University 105th Congress 1997 1998,2.772588722239781,"Sen. Mack, Connie, III [R-FL]",https://www.congress.gov/bill/105th-congress/senate-bill/1559/text,black | center | historically | florida | university,National Parks and Monuments
-2.664587810600305,1.3713713635085836,26,S1565 A bill to make technical corrections to the Nicaraguan Adjustment and Central American Relief Act 105th Congress 1997 1998,2.833213344056216,"Sen. Abraham, Spencer [R-MI]",https://www.congress.gov/bill/105th-congress/senate-bill/1565/text,american | relief | central | relief act | adjustment,Bureaucracy
1.6928648180192571,7.207858441233318,17,S305 A bill to authorize the President to award a gold medal on behalf of the Congress to Francis Albert Frank Sinatra in recognition of his outstanding and enduring contributions through his entertainment career and humanitarian activities and for other purposes 105th Congress 1997 1998,3.044522437723423,"Sen. D'Amato, Alfonse [R-NY]",https://www.congress.gov/bill/105th-congress/senate-bill/305/text,award | medals | entertainment | medal | gold,Veterans
7.000174380426977,1.392638474498633,6,SJRes39 A joint resolution to provide for the convening of the second session of the One Hundred Fifth Congress 105th Congress 1997 1998,2.302585092994046,"Sen. Lott, Trent [R-MS]",https://www.congress.gov/bill/105th-congress/senate-joint-resolution/39/text,convening | second | leader | session | fifth,Government Spending
-0.61890026689846,-1.7757554368949053,24,HR1493 To require the Attorney General to establish a program in local prisons to identify prior to arraignment criminal aliens and aliens who are unlawfully present in the United States and for other purposes 105th Congress 1997 1998,2.995732273553991,"Rep. Gallegly, Elton [R-CA-23]",https://www.congress.gov/bill/105th-congress/house-bill/1493/text,local | attorney | attorney general | incarceration | aliens,Government Spending
1.5247371953282336,-5.75825160441902,30,HR2626 To make clarifications to the Pilot Records Improvement Act of 1996 and for other purposes 105th Congress 1997 1998,2.6390573296152584,"Rep. Duncan, John J., Jr. [R-TN-2]",https://www.congress.gov/bill/105th-congress/house-bill/2626/text,pilot | air | individual | carrier | air carrier,National Security
6.830678919070547,-0.7727280802154916,23,HR1604 Michigan Indian Land Claims Settlement Act 105th Congress 1997 1998,4.59511985013459,"Rep. Kildee, Dale E. [D-MI-9]",https://www.congress.gov/bill/105th-congress/house-bill/1604/text,funds | trust | judgment | distribution | tribe,Native Americans
-5.617168826092291,-1.3143106281504011,29,HR2979 To authorize acquisition of certain real property for the Library of Congress and for other purposes 105th Congress 1997 1998,3.1780538303479458,"Rep. Thomas, William M. [R-CA-21]",https://www.congress.gov/bill/105th-congress/house-bill/2979/text,acres | architect | architect capitol | deed | library,Federal Land and Wildlife
2.401698403685558,0.555239428354378,1,HJRes95 Granting the consent of Congress to the Chickasaw Trail Economic Development Compact 105th Congress 1997 1998,2.9444389791664403,"Rep. Bryant, Ed [R-TN-7]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/95/text,authority shall | development | economic development | authority | compact,Pub and Env Safety
4.559697265604496,-3.024067292729254,27,HR1658 Atlantic Striped Bass Conservation Act Amendments of 1997 105th Congress 1997 1998,3.970291913552122,"Rep. Saxton, Jim [R-NJ-3]",https://www.congress.gov/bill/105th-congress/house-bill/1658/text,conservation | moratorium | atlantic | coastal | secretaries,Federal Land and Wildlife
-2.9731816794177286,-1.4325100510494921,19,HR2265 No Electronic Theft NET Act 105th Congress 1997 1998,3.4011973816621555,"Rep. Goodlatte, Bob [R-VA-6]",https://www.congress.gov/bill/105th-congress/house-bill/2265/text,sellers | impact | copyright | victim | offense,Human Rights
1.7372367220980298,-5.85775904670901,30,HR2476 To amend title 49 United States Code to require the National Transportation Safety Board and individual foreign air carriers to address the needs of families of passengers involved in aircraft accidents involving foreign air carriers 105th Congress 1997 1998,3.091042453358316,"Rep. Underwood, Robert A. [D-GU-At Large]",https://www.congress.gov/bill/105th-congress/house-bill/2476/text,passengers | air carrier | air | foreign | carrier,National Security
1.3954320792522106,4.45183213777506,28,HR3025 To amend the Federal charter for Group Hospitalization and Medical Services Inc and for other purposes 105th Congress 1997 1998,2.6390573296152584,"Rep. Davis, Tom [R-VA-11]",https://www.congress.gov/bill/105th-congress/house-bill/3025/text,class | member | corporation | hospitalization | medical services,Taxes
1.1361558012694957,-1.1337796777863933,26,HR968 To amend title XVIII and XIX of the Social Security Act to permit a waiver of the prohibition of offering nurse aide training and competency evaluation programs in certain nursing facilities 105th Congress 1997 1998,2.4849066497880004,"Rep. Ehrlich, Robert L., Jr. [R-MD-2]",https://www.congress.gov/bill/105th-congress/house-bill/968/text,waiver | nurse | competency | evaluation programs | nursing,Bureaucracy
1.8689931766817973,3.8502779954377977,28,HR3034 To amend section 13031 of the Consolidated Omnibus Budget Reconciliation Act of 1985 relating to customs user fees to allow the use of such fees to provide for customs inspectional personnel in connection with the arrival of passengers in Florida and for other purposes 105th Congress 1997 1998,2.4849066497880004,"Rep. Shaw, E. Clay, Jr. [R-FL-22]",https://www.congress.gov/bill/105th-congress/house-bill/3034/text,clause | customs user | reimbursements | customs | passengers,Taxes
-7.460930318256689,-1.0362123642942993,21,HJRes96 Granting the consent and approval of Congress for the State of Maryland the Commonwealth of Virginia and the District of Columbia to amend the Washington Metropolitan Area Transit Regulation Compact 105th Congress 1997 1998,2.833213344056216,"Rep. Davis, Tom [R-VA-11]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/96/text,political | political subdivision | police | rules regulations | transit,District of Columbia
-5.566404245947316,-1.7058155116219622,29,HR2796 Army Reserve National Guard Equity Reimbursement Act 105th Congress 1997 1998,2.6390573296152584,"Rep. Clayton, Eva M. [D-NC-1]",https://www.congress.gov/bill/105th-congress/house-bill/2796/text,shipment | reimbursement | personal property | europe | army,Federal Land and Wildlife
0.7386476023559516,-5.7261169917577375,30,HR2977 Federal Advisory Committee Act Amendments of 1997 105th Congress 1997 1998,3.2188758248682006,"Rep. Horn, Stephen [R-CA-38]",https://www.congress.gov/bill/105th-congress/house-bill/2977/text,federal advisory | academy | committee | national academy | academy sciences,National Security
3.397681854055162,-4.890088868477934,20,S1575 A bill to rename the Washington National Airport located in the District of Columbia and Virginia as the Ronald Reagan Washington National Airport 105th Congress 1997 1998,2.772588722239781,"Sen. Coverdell, Paul [R-GA]",https://www.congress.gov/bill/105th-congress/senate-bill/1575/text,reagan | ronald | ronald reagan | washington | airport,Infrastructure
1.4029073483111694,-5.986822969895414,30,HR1271 FAA Research Engineering and Development Authorization Act of 1998 105th Congress 1997 1998,3.2188758248682006,"Rep. Morella, Constance A. [R-MD-8]",https://www.congress.gov/bill/105th-congress/house-bill/1271/text,projects activities | research | aviation | aviation administration | federal aviation,National Security
1.200091026015443,-6.11512831605671,30,HR3042 Environmental Policy and Conflict Resolution Act of 1997 105th Congress 1997 1998,3.828641396489095,"Rep. Kolbe, Jim [R-AZ-5]",https://www.congress.gov/bill/105th-congress/house-bill/3042/text,national environmental | dispute | conflict | fund | environmental,National Security
0.8442466655148991,-5.780006690199755,30,S1349 A bill to authorize the Secretary of Transportation to issue a certificate of documentation with appropriate endorsement for employment in the coastwise trade for the vessel PRINCE NOVA and for other purposes 105th Congress 1997 1998,2.6390573296152584,"Sen. Dodd, Christopher J. [D-CT]",https://www.congress.gov/bill/105th-congress/senate-bill/1349/text,conversion | reconstruction | documentation | vessel | rebuilding,National Security
1.7269761922358366,6.889448629171696,17,S1564 Holocaust Victims Redress Act 105th Congress 1997 1998,3.4339872044851463,"Sen. D'Amato, Alfonse [R-NY]",https://www.congress.gov/bill/105th-congress/senate-bill/1564/text,restitution | war | victims | assets | gold,Veterans
4.5942767451096795,1.766898226463087,33,HR2631 Disapproving the cancellations transmitted by the President on October 6 1997 regarding Public Law 105 45 105th Congress 1997 1998,3.367295829986474,"Rep. Skeen, Joe [R-NM-2]",https://www.congress.gov/bill/105th-congress/house-bill/2631/text,reconsider | pass | originated | transmitted | president,Foreign Relations
1.6930233744362588,7.208133813140203,17,HR1650 To authorize the President to award a gold medal on behalf of the Congress to Mother Teresa of Calcutta in recognition of her outstanding and enduring contributions through humanitarian and charitable activities and for other purposes 105th Congress 1997 1998,3.044522437723423,"Rep. Christensen, Jon [R-NE-2]",https://www.congress.gov/bill/105th-congress/house-bill/1650/text,world | medals | mother | gold | medal,Veterans
0.07740209735849032,-5.092205461049177,30,S927 National Sea Grant College Program Reauthorization Act of 1998 105th Congress 1997 1998,3.970291913552122,"Sen. Snowe, Olympia J. [R-ME]",https://www.congress.gov/bill/105th-congress/senate-bill/927/text,institutes | program | grant | sea | college,National Security
2.0525901026958238,0.6335758756372776,0,S916 A bill to designate the United States Post Office building located at 750 Highway 28 East in Taylorsville Mississippi as the Blaine H Eaton Post Office Building 105th Congress 1997 1998,2.6390573296152584,"Sen. Cochran, Thad [R-MS]",https://www.congress.gov/bill/105th-congress/senate-bill/916/text,states post | post | building | office building | post office,Government Buildings
-3.5957273346426644,-3.9980350099560558,5,S985 A bill to designate the post office located at 194 Ward Street in Patterson New Jersey as the Larry Doby Post Office 105th Congress 1997 1998,2.772588722239781,"Sen. Torricelli, Robert G. [D-NJ]",https://www.congress.gov/bill/105th-congress/senate-bill/985/text,new jersey | series | american | post | post office,Government Buildings
0.07636606881923505,-7.871239057145537,2,HR595 To designate the Federal building and United States courthouse located at 475 Mulberry Street in Macon Georgia as the William Augustus Bootle Federal Building and United States Courthouse 105th Congress 1997 1998,2.6390573296152584,"Rep. Chambliss, Saxby [R-GA-8]",https://www.congress.gov/bill/105th-congress/house-bill/595/text,william | building | courthouse | federal building | states courthouse,Government Buildings
1.4200468177810894,3.352577333775889,28,HR3116 Examination Parity and Year 2000 Readiness for Financial Institutions Act 105th Congress 1997 1998,3.4965075614664802,"Rep. Leach, James A. [R-IA-1]",https://www.congress.gov/bill/105th-congress/house-bill/3116/text,banking | examination | union | credit | credit union,Taxes
-5.084576004254592,-6.195676648139928,13,S347 An Act to designate the Federal building located at 61 Forsyth Street SW in Atlanta Georgia as the Sam Nunn Atlanta Federal Center 105th Congress 1997 1998,2.6390573296152584,"Sen. Cleland, Max [D-GA]",https://www.congress.gov/bill/105th-congress/senate-bill/347/text,georgia | center | building located | federal building | federal,Government Buildings
0.9700436697724913,3.70936870885913,28,S758 Lobbying Disclosure Technical Amendments Act of 1998 105th Congress 1997 1998,3.2188758248682006,"Sen. Levin, Carl [D-MI]",https://www.congress.gov/bill/105th-congress/senate-bill/758/text,disclosure | activities | branch | lobbying | contacts,Taxes
2.4044887225975184,-1.961419731938559,3,S750 A bill to consolidate certain mineral interests in the National Grasslands in Billings County North Dakota through the exchange of Federal and private mineral interests to enhance land management capabilities and environmental and wildlife protection and for other purposes 105th Congress 1997 1998,2.8903717578961645,"Sen. Dorgan, Byron L. [D-ND]",https://www.congress.gov/bill/105th-congress/senate-bill/750/text,gas | oil | oil gas | interests | mineral,Federal Land and Wildlife
-1.8518986438103482,-5.683527598555581,12,S419 Birth Defects Prevention Act of 1998 105th Congress 1997 1998,3.2188758248682006,"Sen. Bond, Christopher S. [R-MO]",https://www.congress.gov/bill/105th-congress/senate-bill/419/text,award | defects | prevention | secretary | birth,Health Care
-5.6405084861391614,-1.3043799502316737,29,HR1116 To provide for the conveyance of the reversionary interest of the United States in certain lands to the Clint Independent School District and the Fabens Independent School District 105th Congress 1997 1998,2.6390573296152584,"Rep. Reyes, Silvestre [D-TX-16]",https://www.congress.gov/bill/105th-congress/house-bill/1116/text,reversionary | district | school district | school | independent,Federal Land and Wildlife
0.42401577778181154,0.28605675985004636,1,HR5 Individuals with Disabilities Education Act Amendments of 1997 105th Congress 1997 1998,6.194405391104672,"Rep. Goodling, William F. [R-PA-19]",https://www.congress.gov/bill/105th-congress/house-bill/5/text,educational agency | children | educational | state | disabilities,Pub and Env Safety
1.655818563092239,-5.969757046510314,30,HR2843 Aviation Medical Assistance Act of 1998 105th Congress 1997 1998,3.295836866004329,"Rep. Duncan, John J., Jr. [R-TN-2]",https://www.congress.gov/bill/105th-congress/house-bill/2843/text,automatic | aircraft | air carrier | carrier | air,National Security
2.3863554890920895,-1.997156798882703,3,HR3226 To authorize the Secretary of Agriculture to convey certain lands and improvements in the State of Virginia and for other purposes 105th Congress 1997 1998,2.772588722239781,"Rep. Goodlatte, Bob [R-VA-6]",https://www.congress.gov/bill/105th-congress/house-bill/3226/text,virginia | approximately | acres | approximately acres | tract,Federal Land and Wildlife
-2.980809343394868,-1.4332868143211426,19,S493 Wireless Telephone Protection Act 105th Congress 1997 1998,3.044522437723423,"Sen. Kyl, Jon [R-AZ]",https://www.congress.gov/bill/105th-congress/senate-bill/493/text,telecommunications | offense | sentencing | offenses | sentencing guidelines,Human Rights
-0.737093370323319,-1.026351924011296,24,S1178 Visa Waiver Pilot Program Reauthorization Act of 1997 105th Congress 1997 1998,2.6390573296152584,"Sen. Abraham, Spencer [R-MI]",https://www.congress.gov/bill/105th-congress/senate-bill/1178/text,nationality act | country | previous fiscal | nonimmigrant | nationals,Government Spending
4.0908801806470505,4.660820497964943,4,HR3579 1998 Supplemental Appropriations and Rescissions Act 105th Congress 1997 1998,6.259581464064923,"Rep. Livingston, Bob [R-LA-1]",https://www.congress.gov/bill/105th-congress/house-bill/3579/text,emergency deficit | entire | emergency | available | emergency requirement,Government Spending
4.528401867626219,1.3976677452740507,33,HJRes102 Expressing the sense of the Congress on the occasion of the 50th anniversary of the founding of the modern State of Israel and reaffirming the bonds of friendship and cooperation between the United States and Israel 105th Congress 1997 1998,2.9444389791664403,"Rep. Lantos, Tom [D-CA-12]",https://www.congress.gov/bill/105th-congress/house-joint-resolution/102/text,state | democratic | people | modern | israel,Foreign Relations
6.5455657558785525,4.271527905664813,11,HR3301 To amend chapter 51 of title 31 United States Code to allow the Secretary of the Treasury greater discretion with regard to the placement of the required inscriptions on quarter dollars issued under the 50 States Commemorative Coin Program 105th Congress 1997 1998,2.302585092994046,"Rep. Castle, Michael N. [R-DE-At Large]",https://www.congress.gov/bill/105th-congress/house-bill/3301/text,inscription | inscriptions | dollars | quarter | coin,Commemorative Coins
-1.1923908732197024,0.2922524091421578,26,HR2472 To extend certain programs under the Energy Policy and Conservation Act 105th Congress 1997 1998,2.8903717578961645,"Rep. Schaefer, Dan [R-CO-6]",https://www.congress.gov/bill/105th-congress/house-bill/2472/text,allocation | energy | international | products | petroleum,Bureaucracy
0.7637635941988569,-4.803801152327129,24,HR2400 Transportation Equity Act for the 21st Century 105th Congress 1997 1998,7.622174594817622,"Rep. Shuster, Bud [R-PA-9]",https://www.congress.gov/bill/105th-congress/house-bill/2400/text,state | secretary | construct | transportation | highway,Government Spending
-5.128146349464386,-6.173412185995627,13,HR824 To redesignate the Federal building located at 717 Madison Place NW in the District of Columbia as the Howard T Markey National Courts Building 105th Congress 1997 1998,2.6390573296152584,"Rep. Hyde, Henry J. [R-IL-6]",https://www.congress.gov/bill/105th-congress/house-bill/824/text,national | building | federal building | courts | building located,Government Buildings
4.15472766493983,4.6638346930734995,4,HR1871 1997 Emergency Supplemental Appropriations Act for Recovery from Natural Disasters and for Overseas Peacekeeping Efforts Including Those in Bosnia 105th Congress 1997 1998,6.553933404025811,"Rep. Livingston, Bob [R-LA-1]",https://www.congress.gov/bill/105th-congress/house-bill/1871/text,heading public | rescinded | law rescinded | emergency | available,Government Spending
